timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1227366000,Nov 22 2008 - 3:00pm,complete,N/A,Manchester City,Arsenal,1.50,1.67,2.05,1.79,3,0,3,1,1,0,"44,56,90","",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.34,50,92,75,42,17,50,75,0.00,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Etihad Stadium (Manchester)
1227366000,Nov 22 2008 - 3:00pm,complete,N/A,Liverpool,Fulham,2.67,0.20,2.26,0.89,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.05,45,54,44,9,9,35,35,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anfield (Liverpool)
1227366000,Nov 22 2008 - 3:00pm,complete,N/A,Chelsea,Newcastle United,1.83,0.33,2.05,0.63,0,0,0,0,0,0,"","",-1,-1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.92,58,92,58,33,9,75,100,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stamford Bridge (London)
1227366000,Nov 22 2008 - 3:00pm,complete,N/A,Stoke City,West Bromwich Albion,2.00,0.67,1.84,0.42,1,0,1,0,0,0,"84","",-1,-1,1,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.59,42,67,59,25,17,25,67,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bet365 Stadium (Stoke-on-Trent- Staffordshire)
1227375000,Nov 22 2008 - 5:30pm,complete,N/A,Aston Villa,Manchester United,1.83,1.33,1.58,2.11,0,0,0,0,0,0,"","",-1,-1,1,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,67,75,50,17,17,34,75,0.00,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Villa Park (Birmingham)
1227447000,Nov 23 2008 - 1:30pm,complete,N/A,Tottenham Hotspur,Blackburn Rovers,1.17,1.33,1.84,0.84,1,0,1,1,1,0,"9","",-1,-1,2,0,3,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.84,67,75,67,34,25,34,75,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,White Hart Lane (London)
1227456000,Nov 23 2008 - 4:00pm,complete,N/A,Sunderland,West Ham United,1.17,0.67,1.11,1.16,0,1,1,1,0,1,"","20",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,50,83,50,9,9,34,59,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadium of Light (Sunderland)
1227556800,Nov 24 2008 - 8:00pm,complete,N/A,Wigan Athletic,Everton,0.83,2.17,1.53,1.74,1,0,1,0,0,0,"51","",-1,-1,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.67,58,67,58,42,9,9,59,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DW Stadium (Wigan)
1227970800,Nov 29 2008 - 3:00pm,complete,N/A,Sunderland,Bolton Wanderers,1.00,1.29,1.11,0.79,1,4,5,4,1,3,"11","18,21,39,55",-1,-1,4,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.29,43,71,43,15,0,29,57,0.00,4.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadium of Light (Sunderland)
1227970800,Nov 29 2008 - 3:00pm,complete,N/A,Stoke City,Hull City,2.14,2.00,1.84,1.11,1,1,2,1,0,1,"73","44",-1,-1,2,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.08,64,79,64,29,22,22,71,0.00,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bet365 Stadium (Stoke-on-Trent- Staffordshire)
1227970800,Nov 29 2008 - 3:00pm,complete,N/A,Middlesbrough,Newcastle United,1.43,0.43,1.26,0.63,0,0,0,0,0,0,"","",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.79,64,86,64,29,7,43,72,0.00,3.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
1227970800,Nov 29 2008 - 3:00pm,complete,N/A,Aston Villa,Fulham,1.71,0.33,1.58,0.89,0,0,0,0,0,0,"","",-1,-1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.88,45,45,37,15,15,30,30,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Villa Park (Birmingham)
1227970800,Nov 29 2008 - 3:00pm,complete,N/A,Wigan Athletic,West Bromwich Albion,1.14,0.57,1.53,0.42,2,1,3,0,0,0,"61,87","47",-1,-1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.79,22,43,36,14,0,22,50,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DW Stadium (Wigan)
1228051800,Nov 30 2008 - 1:30pm,complete,N/A,Manchester City,Manchester United,1.71,1.29,2.05,2.11,0,1,1,1,0,1,"","42",-1,-1,2,0,5,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.86,50,86,65,22,15,36,86,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Etihad Stadium (Manchester)
1228057200,Nov 30 2008 - 3:00pm,complete,N/A,Tottenham Hotspur,Everton,1.43,1.86,1.84,1.74,0,1,1,0,0,0,"","51",-1,-1,1,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,57,64,57,29,7,0,57,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,White Hart Lane (London)
1228057200,Nov 30 2008 - 3:00pm,complete,N/A,Portsmouth,Blackburn Rovers,1.57,1.14,1.42,0.84,3,2,5,0,0,0,"49,53,80","62,67",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.93,71,79,64,36,22,29,86,0.00,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1228060800,Nov 30 2008 - 4:00pm,complete,N/A,Chelsea,Arsenal,1.71,1.43,2.05,1.79,1,2,3,1,1,0,"30","59,62",-1,-1,2,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,36,79,43,29,7,43,79,0.00,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stamford Bridge (London)
1228161600,Dec 1 2008 - 8:00pm,complete,N/A,Liverpool,West Ham United,2.43,1.00,2.26,1.16,0,0,0,0,0,0,"","",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.29,43,64,50,14,14,43,57,0.00,2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anfield (Liverpool)
1228567500,Dec 6 2008 - 12:45pm,complete,N/A,Fulham,Manchester City,2.29,0.71,1.89,0.58,1,1,2,2,1,1,"27","6",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.79,57,86,64,22,7,36,72,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Craven Cottage (London)
1228575600,Dec 6 2008 - 3:00pm,complete,N/A,Newcastle United,Stoke City,1.57,0.29,1.16,0.53,2,2,4,2,2,0,"8,24","60,90",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.72,57,79,71,29,7,36,71,0.00,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,St. James' Park (Newcastle upon Tyne)
1228575600,Dec 6 2008 - 3:00pm,complete,N/A,Hull City,Middlesbrough,1.14,1.14,0.74,0.42,2,1,3,0,0,0,"82,86","79",-1,-1,1,0,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.65,57,79,57,22,7,29,57,0.00,2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1228575600,Dec 6 2008 - 3:00pm,complete,N/A,Bolton Wanderers,Chelsea,1.14,3.00,1.37,2.32,0,2,2,2,0,2,"","9,21",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.36,22,72,43,29,7,29,72,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,University of Bolton Stadium (Bolton)
1228575600,Dec 6 2008 - 3:00pm,complete,N/A,Blackburn Rovers,Liverpool,0.71,2.29,1.32,2.26,1,3,4,0,0,0,"86","69,79,90",-1,-1,2,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.15,36,72,29,14,7,22,64,0.00,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ewood Park (Blackburn- Lancashire)
1228575600,Dec 6 2008 - 3:00pm,complete,N/A,Arsenal,Wigan Athletic,1.86,1.14,2.00,0.84,1,0,1,1,1,0,"16","",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.29,57,86,71,36,22,36,79,0.00,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Emirates Stadium (London)
1228584600,Dec 6 2008 - 5:30pm,complete,N/A,Manchester United,Sunderland,2.67,1.14,2.63,0.79,1,0,1,0,0,0,"90","",-1,-1,1,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.05,45,86,54,32,24,48,62,0.00,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Old Trafford (Manchester)
1228662000,Dec 7 2008 - 3:00pm,complete,N/A,West Bromwich Albion,Portsmouth,1.00,1.14,1.26,0.74,1,1,2,1,1,0,"39","58",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.79,36,72,72,29,14,43,57,0.00,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Hawthorns (West Bromwich)
1228665600,Dec 7 2008 - 4:00pm,complete,N/A,Everton,Aston Villa,0.86,1.71,1.58,1.68,2,3,5,2,1,1,"30,90","1,54,90",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.86,50,93,50,29,14,36,71,0.00,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goodison Park (Liverpool)
1228766400,Dec 8 2008 - 8:00pm,complete,N/A,West Ham United,Tottenham Hotspur,1.43,0.71,1.53,0.84,0,2,2,0,0,0,"","68,90",-1,-1,2,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.29,79,93,71,36,14,57,72,0.00,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Boleyn Ground (London)
1229172300,Dec 13 2008 - 12:45pm,complete,N/A,Middlesbrough,Arsenal,1.38,1.63,1.26,1.79,1,1,2,2,1,1,"29","17",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.63,50,82,57,25,7,19,63,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
1229180400,Dec 13 2008 - 3:00pm,complete,N/A,Wigan Athletic,Blackburn Rovers,1.38,1.00,1.53,0.84,3,0,3,2,2,0,"10,12,77","",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.69,57,63,57,38,25,32,63,0.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DW Stadium (Wigan)
1229180400,Dec 13 2008 - 3:00pm,complete,N/A,Sunderland,West Bromwich Albion,0.88,0.50,1.11,0.42,4,0,4,3,3,0,"22,24,40,47","",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.25,38,63,50,13,7,25,51,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadium of Light (Sunderland)
1229180400,Dec 13 2008 - 3:00pm,complete,N/A,Stoke City,Fulham,2.00,0.43,1.84,0.89,0,0,0,0,0,0,"","",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.95,46,52,32,13,13,14,45,0.00,2.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bet365 Stadium (Stoke-on-Trent- Staffordshire)
1229180400,Dec 13 2008 - 3:00pm,complete,N/A,Manchester City,Everton,1.50,2.00,2.05,1.74,0,1,1,0,0,0,"","90",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.19,51,76,76,44,19,25,63,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Etihad Stadium (Manchester)
1229180400,Dec 13 2008 - 3:00pm,complete,N/A,Liverpool,Hull City,2.25,1.88,2.26,1.11,2,2,4,4,2,2,"24,32","12,22",-1,-1,3,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.51,57,69,57,19,13,32,57,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anfield (Liverpool)
1229180400,Dec 13 2008 - 3:00pm,complete,N/A,Aston Villa,Bolton Wanderers,1.63,1.50,1.58,0.79,4,2,6,3,2,1,"25,40,67,78","17,86",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.44,50,63,50,32,19,44,51,0.00,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Villa Park (Birmingham)
1229189400,Dec 13 2008 - 5:30pm,complete,N/A,Tottenham Hotspur,Manchester United,1.25,1.50,1.84,2.11,0,0,0,0,0,0,"","",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.75,44,57,32,0,0,7,76,0.00,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,White Hart Lane (London)
1229261400,Dec 14 2008 - 1:30pm,complete,N/A,Portsmouth,Newcastle United,1.75,0.50,1.42,0.63,0,3,3,0,0,0,"","52,77,89",-1,-1,4,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.63,69,82,63,25,7,32,75,0.00,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1229270400,Dec 14 2008 - 4:00pm,complete,N/A,Chelsea,West Ham United,1.50,1.00,2.05,1.16,1,1,2,1,0,1,"51","33",-1,-1,3,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.26,38,69,38,19,13,44,76,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stamford Bridge (London)
1229785200,Dec 20 2008 - 3:00pm,complete,N/A,Fulham,Middlesbrough,2.13,1.00,1.89,0.42,3,0,3,1,1,0,"41,54,59","",-1,-1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.26,69,82,50,0,0,26,63,0.00,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Craven Cottage (London)
1229785200,Dec 20 2008 - 3:00pm,complete,N/A,Bolton Wanderers,Portsmouth,1.00,1.13,1.37,0.74,2,1,3,3,2,1,"1,3","20",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.13,25,63,38,25,7,38,57,0.00,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,University of Bolton Stadium (Bolton)
1229785200,Dec 20 2008 - 3:00pm,complete,N/A,Blackburn Rovers,Stoke City,0.63,0.38,1.32,0.53,3,0,3,3,3,0,"9,18,27","",-1,-1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.63,50,82,57,32,7,32,69,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ewood Park (Blackburn- Lancashire)
1229785200,Dec 20 2008 - 3:00pm,complete,N/A,Hull City,Sunderland,1.38,1.00,0.74,0.79,1,4,5,2,1,1,"19","10,78,84,90",-1,-1,3,1,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.63,50,69,63,26,13,32,57,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1229794200,Dec 20 2008 - 5:30pm,complete,N/A,West Ham United,Aston Villa,1.25,1.88,1.53,1.68,0,1,1,0,0,0,"","78",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.13,57,94,63,44,19,44,63,0.00,4.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Boleyn Ground (London)
1229866200,Dec 21 2008 - 1:30pm,complete,N/A,West Bromwich Albion,Manchester City,1.00,0.75,1.26,0.58,2,1,3,0,0,0,"69,90","84",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.13,63,94,69,32,13,44,63,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Hawthorns (West Bromwich)
1229871600,Dec 21 2008 - 3:00pm,complete,N/A,Newcastle United,Tottenham Hotspur,1.50,1.00,1.16,0.84,2,1,3,2,1,1,"11,90","29",-1,-1,3,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.13,75,94,69,26,7,50,75,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,St. James' Park (Newcastle upon Tyne)
1229875200,Dec 21 2008 - 4:00pm,complete,N/A,Arsenal,Liverpool,2.00,2.38,2.00,2.26,1,1,2,2,1,1,"24","42",-1,-1,3,1,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.69,44,69,51,25,13,19,63,0.00,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Emirates Stadium (London)
1229976000,Dec 22 2008 - 8:00pm,complete,N/A,Everton,Chelsea,0.75,3.00,1.58,2.32,0,0,0,0,0,0,"","",-1,-1,0,0,3,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.88,38,88,50,32,19,44,88,0.00,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goodison Park (Liverpool)
1230295500,Dec 26 2008 - 12:45pm,complete,N/A,Stoke City,Manchester United,1.89,1.44,1.84,2.11,0,1,1,0,0,0,"","83",-1,-1,4,1,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.00,50,62,33,11,11,11,73,0.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bet365 Stadium (Stoke-on-Trent- Staffordshire)
1230296400,Dec 26 2008 - 1:00pm,complete,N/A,Portsmouth,West Ham United,1.56,1.00,1.42,1.16,1,4,5,2,1,1,"8","20,67,70,83",-1,-1,1,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,56,78,50,17,11,17,67,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1230296400,Dec 26 2008 - 1:00pm,complete,N/A,Chelsea,West Bromwich Albion,1.44,0.44,2.05,0.42,2,0,2,2,2,0,"3,44","",-1,-1,1,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.28,33,67,45,22,6,39,67,0.00,3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stamford Bridge (London)
1230296400,Dec 26 2008 - 1:00pm,complete,N/A,Tottenham Hotspur,Fulham,1.22,0.50,1.84,0.89,0,0,0,0,0,0,"","",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.28,29,35,23,0,0,7,35,0.00,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,White Hart Lane (London)
1230303600,Dec 26 2008 - 3:00pm,complete,N/A,Wigan Athletic,Newcastle United,1.56,0.78,1.53,0.63,2,1,3,1,1,0,"29,73","88",-1,-1,3,0,3,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.22,45,67,56,17,0,39,62,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DW Stadium (Wigan)
1230303600,Dec 26 2008 - 3:00pm,complete,N/A,Sunderland,Blackburn Rovers,1.11,0.89,1.11,0.84,0,0,0,0,0,0,"","",-1,-1,0,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.06,56,78,67,39,28,45,73,0.00,4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadium of Light (Sunderland)
1230303600,Dec 26 2008 - 3:00pm,complete,N/A,Middlesbrough,Everton,1.33,2.11,1.26,1.74,0,1,1,0,0,0,"","51",-1,-1,5,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.56,56,67,50,33,11,11,45,0.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
1230303600,Dec 26 2008 - 3:00pm,complete,N/A,Manchester City,Hull City,1.33,1.78,2.05,1.11,5,1,6,4,4,0,"15,27,28,36,82","80",-1,-1,0,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.22,56,84,73,33,17,39,78,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Etihad Stadium (Manchester)
1230303600,Dec 26 2008 - 3:00pm,complete,N/A,Liverpool,Bolton Wanderers,2.11,1.33,2.26,0.79,3,0,3,1,1,0,"26,53,58","",-1,-1,1,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.61,50,67,56,33,17,50,56,0.00,3.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anfield (Liverpool)
1230311700,Dec 26 2008 - 5:15pm,complete,N/A,Aston Villa,Arsenal,1.78,1.56,1.58,1.79,2,2,4,1,0,1,"65,90","40,49",-1,-1,4,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.62,56,73,56,28,17,39,61,0.00,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Villa Park (Birmingham)
1230465720,Dec 28 2008 - 12:02pm,complete,N/A,Newcastle United,Liverpool,1.67,2.22,1.16,2.26,1,5,6,3,1,2,"44","31,36,50,66,77",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.61,61,78,56,28,6,39,67,0.00,3.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,St. James' Park (Newcastle upon Tyne)
1230472800,Dec 28 2008 - 2:00pm,complete,N/A,West Bromwich Albion,Tottenham Hotspur,1.22,0.89,1.26,0.84,2,0,2,0,0,0,"83,90","",-1,-1,3,0,2,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.11,73,95,73,17,11,45,67,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Hawthorns (West Bromwich)
1230472800,Dec 28 2008 - 2:00pm,complete,N/A,Fulham,Chelsea,2.22,2.78,1.89,2.32,2,2,4,1,1,0,"10,90","50,72",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.33,34,78,50,11,6,33,89,0.00,3.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Craven Cottage (London)
1230472800,Dec 28 2008 - 2:00pm,complete,N/A,Everton,Sunderland,0.78,1.22,1.58,0.79,3,0,3,2,2,0,"10,27,83","",-1,-1,1,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.62,56,73,50,28,22,39,62,0.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goodison Park (Liverpool)
1230472800,Dec 28 2008 - 2:00pm,complete,N/A,Bolton Wanderers,Wigan Athletic,1.22,1.00,1.37,0.84,0,1,1,1,0,1,"","44",-1,-1,2,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.44,42,71,48,30,13,41,72,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,University of Bolton Stadium (Bolton)
1230472800,Dec 28 2008 - 2:00pm,complete,N/A,Arsenal,Portsmouth,1.89,1.00,2.00,0.74,1,0,1,0,0,0,"81","",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.72,45,73,56,22,11,39,73,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Emirates Stadium (London)
1230472800,Dec 28 2008 - 2:00pm,complete,N/A,West Ham United,Stoke City,1.11,0.33,1.53,0.53,2,1,3,1,0,1,"51,87","4",-1,-1,3,0,3,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.78,50,78,67,39,11,44,61,0.00,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Boleyn Ground (London)
1230480900,Dec 28 2008 - 4:15pm,complete,N/A,Blackburn Rovers,Manchester City,0.89,0.67,1.32,0.58,2,2,4,1,1,0,"44,84","88,90",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.89,56,95,56,28,6,39,62,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ewood Park (Blackburn- Lancashire)
1230580800,Dec 29 2008 - 8:00pm,complete,N/A,Manchester United,Middlesbrough,2.71,0.89,2.63,0.42,1,0,1,0,0,0,"69","",-1,-1,2,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.87,48,88,50,22,15,34,51,0.00,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Old Trafford (Manchester)
1230667200,Dec 30 2008 - 8:00pm,complete,N/A,Hull City,Aston Villa,1.22,2.00,0.74,1.68,0,1,1,0,0,0,"","88",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.11,50,84,67,39,22,39,67,0.00,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
